co2TailpipeGpm,cylinders,displ,drive,feScore,fuelType,make,UCity,UHighway,VClass,year,startStop,lv4,pv4,am
581,12,6,Rear-Wheel Drive,2,Premium,Mercedes-Benz,15.7,27.6,Large Cars,2016,Y,12,112,A
327,4,2,Rear-Wheel Drive,6,Premium,BMW,29.0053,50.4196,Compact Cars,2016,Y,13,96,A
284,4,2,Rear-Wheel Drive,8,Diesel,BMW,41.5766,64.792,Compact Cars,2016,N,13,96,A
316,4,2.5,Front-Wheel Drive,7,Regular,Toyota,32,50,Midsize Cars,2016,N,15,103,A
215,4,2.5,Front-Wheel Drive,9,Regular,Toyota,58.5479,56.1496,Midsize Cars,2016,Y,13,103,A
224,4,2.5,Front-Wheel Drive,9,Regular,Toyota,55.0793,54.5766,Midsize Cars,2016,Y,13,103,A
358,6,3.5,Front-Wheel Drive,6,Regular,Toyota,27.1,43.2,Midsize Cars,2016,N,15,103,A
287,4,1.8,Front-Wheel Drive,7,Regular,Toyota,35.4,51.7,Midsize Cars,2016,N,13,98,A
277,4,1.8,Front-Wheel Drive,8,Regular,Toyota,37.4093,52.3878,Midsize Cars,2016,N,13,98,A
276,4,1.8,Front-Wheel Drive,8,Regular,Toyota,37.5,54.1,Midsize Cars,2016,N,13,98,A
284,4,1.8,Front-Wheel Drive,7,Regular,Toyota,36.4658,52.797,Midsize Cars,2016,N,13,98,M
257,4,1.8,Front-Wheel Drive,8,Regular,Toyota,39.8449,59.4973,Midsize Cars,2016,N,13,98,A
260,4,1.8,Front-Wheel Drive,8,Regular,Toyota,39.8449,56.272,Midsize Cars,2016,N,13,98,A
344,4,2.5,Rear-Wheel Drive,6,Regular,Cadillac,28.1,45.5,Compact Cars,2016,N,10,91,A
313,4,2,All-Wheel Drive,7,Regular,Subaru,31.9058,48.153,Compact Cars,2016,N,12,97,M
284,4,2,All-Wheel Drive,7,Regular,Subaru,36.1314,52.2129,Compact Cars,2016,N,12,97,A
200,4,1.4,Front-Wheel Drive,9,Premium,Volkswagen,57.5,65.3,Compact Cars,2016,Y,16,94,A
279,4,1.4,Front-Wheel Drive,8,Regular,Volkswagen,36.4,58.1,Compact Cars,2016,N,16,94,A
326,4,2.5,Front-Wheel Drive,6,Regular,Chevrolet,30.0797,47.4987,Midsize Cars,2016,N,16,100,A
375,6,3,Rear-Wheel Drive,5,Premium,Jaguar,25.3,42,Midsize Cars,2016,Y,18,95,A
414,6,3,Rear-Wheel Drive,5,Premium,Jaguar,22.9,38.3,Large Cars,2016,Y,18,102,A
417,6,3,Rear-Wheel Drive,5,Premium,Jaguar,22.7,38,Large Cars,2016,Y,18,109,A
384,6,3,Rear-Wheel Drive,5,Premium,BMW,24.6108,41.6763,Compact Cars,2016,Y,13,96,M
346,6,3,All-Wheel Drive,6,Premium,BMW,27.6135,45.9245,Compact Cars,2016,Y,13,96,A
385,6,3,All-Wheel Drive,5,Premium,BMW,24.7996,40.4173,Compact Cars,2016,Y,13,96,M
413,6,3.5,Front-Wheel Drive,5,Regular,Honda,22.7499,39.2494,Midsize Cars,2016,N,16,103,M
346,6,3.5,Front-Wheel Drive,6,Regular,Honda,26.9949,48.5,Midsize Cars,2016,N,16,103,A
359,6,3.5,Front-Wheel Drive,6,Regular,Honda,26.2,45.4495,Midsize Cars,2016,N,16,103,A
328,4,2.4,Front-Wheel Drive,6,Regular,Honda,29.7081,47.4187,Midsize Cars,2016,N,16,103,M
288,4,2.4,Front-Wheel Drive,7,Regular,Honda,35.0438,52.1955,Midsize Cars,2016,N,16,103,A
299,4,2.4,Front-Wheel Drive,7,Regular,Honda,33.7982,49.5512,Midsize Cars,2016,N,16,103,A
534,12,6,Rear-Wheel Drive,3,Premium,Aston Martin,17.2984,29.8618,Subcompact Cars,2016,N,14,83,A
346,6,3,Rear-Wheel Drive,6,Premium,BMW,27.5586,46.2561,Compact Cars,2016,Y,13,96,A
397,6,3.6,All-Wheel Drive,5,Regular,Cadillac,24.3,38.8,Compact Cars,2016,N,10,91,A
342,4,2,Rear-Wheel Drive,6,Premium,Lexus,28.2688,46.2295,Compact Cars,2016,N,11,90,A
415,6,3.5,All-Wheel Drive,5,Premium,Lexus,23.6941,35.721,Compact Cars,2016,N,11,90,A
396,6,3.5,Rear-Wheel Drive,5,Premium,Lexus,24.3,38,Compact Cars,2016,N,11,90,A
415,6,3.5,All-Wheel Drive,5,Premium,Lexus,23.6941,35.721,Compact Cars,2016,N,11,90,A
437,6,3.6,Front-Wheel Drive,4,Gasoline or natural gas,Chevrolet,20.7,36.3,Midsize Cars,2016,N,10,105,A
397,6,3.6,All-Wheel Drive,5,Regular,Cadillac,24.3,38.8,Midsize Cars,2016,N,13,97,A
371,6,3,Rear-Wheel Drive,5,Premium,BMW,26.3592,40.8,Large Cars,2016,Y,14,114,A
459,8,4.4,All-Wheel Drive,4,Premium,BMW,20.3853,34.4,Large Cars,2016,Y,14,114,A
638,12,6.7,Rear-Wheel Drive,2,Premium,Rolls-Royce,13.9,25.6,Large Cars,2016,N,14,113,A
637,12,6.7,Rear-Wheel Drive,2,Premium,Rolls-Royce,13.9,25.3,Large Cars,2016,N,14,125,A
580,12,6.6,Rear-Wheel Drive,2,Premium,Rolls-Royce,15.1,26.4,Large Cars,2016,N,14,111,A
580,12,6.6,Rear-Wheel Drive,2,Premium,Rolls-Royce,15.1,26.4,Large Cars,2016,N,14,117,A
371,6,3,All-Wheel Drive,5,Premium,Mercedes-Benz,26.9,40,Compact Cars,2016,Y,13,90,A
225,4,2,Front-Wheel Drive,9,Regular,Ford,57.3,52.4,Large Cars,2016,Y,24,100,A
129,4,2,Front-Wheel Drive,10,Regular Gas and Electricity,Ford,55,51.4,Midsize Cars,2016,Y,19,100,A
316,4,2.4,Front-Wheel Drive,7,Premium,Acura,31.9972,50.446,Compact Cars,2016,N,14,93,A
358,6,3.5,Front-Wheel Drive,6,Premium,Acura,27.9,49.5998,Compact Cars,2016,N,14,93,A
357,6,3.5,All-Wheel Drive,6,Premium,Acura,27.1499,45.3998,Compact Cars,2016,Y,14,93,A
390,6,3.6,Front-Wheel Drive,5,Regular,Volkswagen,23.9,37.3,Midsize Cars,2016,N,16,102,A
302,4,1.8,Front-Wheel Drive,7,Regular,Volkswagen,32.1277,53.336,Midsize Cars,2016,N,16,102,A
386,6,3.6,Rear-Wheel Drive,5,Regular,Chrysler,23.9,43.1,Large Cars,2016,N,16,106,A
386,6,3.6,Rear-Wheel Drive,5,Gasoline or E85,Chrysler,23.9,43.1,Large Cars,2016,N,16,106,A
465,8,5.7,Rear-Wheel Drive,4,Midgrade,Chrysler,19.8,35.1989,Large Cars,2016,N,16,106,A
413,6,3.6,All-Wheel Drive,5,Regular,Chrysler,23,38.1,Large Cars,2016,N,16,106,A
413,6,3.6,All-Wheel Drive,5,Gasoline or E85,Chrysler,23,38.1,Large Cars,2016,N,16,106,A
465,8,5.7,Rear-Wheel Drive,4,Midgrade,Dodge,19.8,35.1989,Large Cars,2016,N,16,105,A
413,6,3.6,All-Wheel Drive,5,Regular,Dodge,23,38.1,Large Cars,2016,N,16,105,A
413,6,3.6,All-Wheel Drive,5,Gasoline or E85,Dodge,23,38.1,Large Cars,2016,N,16,105,A
486,8,6.4,Rear-Wheel Drive,4,Premium,Dodge,18.6,34.6,Large Cars,2016,N,16,105,A
546,8,6.2,Rear-Wheel Drive,3,Premium,Dodge,16.1,28.8,Large Cars,2016,N,16,105,A
486,8,6.4,Rear-Wheel Drive,4,Premium,Dodge,18.6,34.6,Large Cars,2016,N,16,105,A
386,6,3.6,Rear-Wheel Drive,5,Regular,Dodge,23.9,43.1,Large Cars,2016,N,16,105,A
386,6,3.6,Rear-Wheel Drive,5,Gasoline or E85,Dodge,23.9,43.1,Large Cars,2016,N,16,105,A
255,3,1,Front-Wheel Drive,8,Regular,Ford,39.8,60.3,Compact Cars,2016,Y,13,90,M
285,4,2,Front-Wheel Drive,7,Gasoline or E85,Ford,34.6,57.4,Compact Cars,2016,N,13,91,A
293,4,2,Front-Wheel Drive,7,Gasoline or E85,Ford,33.6427,53.8446,Compact Cars,2016,N,13,91,A
297,4,2,Front-Wheel Drive,7,Gasoline or E85,Ford,33.2,52,Compact Cars,2016,N,13,91,M
285,4,2,Front-Wheel Drive,7,Regular,Ford,34.6,57.4,Compact Cars,2016,N,13,90,A
293,4,2,Front-Wheel Drive,7,Regular,Ford,33.6265,53.7879,Compact Cars,2016,N,13,90,A
297,4,2,Front-Wheel Drive,7,Regular,Ford,33.2,52,Compact Cars,2016,N,13,90,M
272,3,1,Front-Wheel Drive,8,Regular,Ford,36.3668,57.2852,Compact Cars,2016,Y,13,90,A
321,4,2,All-Wheel Drive,6,Premium or E85,Mercedes-Benz,30.9,46.7,Compact Cars,2016,Y,13,88,A
101,4,2,Front-Wheel Drive,10,Regular Gas and Electricity,Hyundai,51.9,58.6,Midsize Cars,2016,Y,10,106,A
388,6,3,All-Wheel Drive,5,Premium,Jaguar,24.8,39.6,Midsize Cars,2016,Y,18,95,A
281,4,1.6,Front-Wheel Drive,8,Regular,Kia,36.3,54.8,Large Cars,2016,N,16,105,A
357,4,2,Front-Wheel Drive,6,Regular,Kia,27.4,44.5,Large Cars,2016,N,16,105,A
352,4,2,Front-Wheel Drive,6,Regular,Kia,27.8,45.1,Large Cars,2016,N,16,105,A
316,4,2.4,Front-Wheel Drive,7,Regular,Kia,31.1588,49.8331,Large Cars,2016,N,16,105,A
321,4,2,All-Wheel Drive,6,Premium,Mercedes-Benz,30.9,46.7,Compact Cars,2016,Y,13,88,A
294,4,2,Front-Wheel Drive,7,Premium,Mercedes-Benz,33.5,54,Compact Cars,2016,Y,13,88,A
304,4,2.4,Front-Wheel Drive,7,Regular,Kia,32.67,52.2726,Large Cars,2016,N,16,105,A
271,4,1.4,Front-Wheel Drive,8,Regular,Volkswagen,37.3,59.4,Compact Cars,2016,N,16,94,M
252,4,1.5,Front-Wheel Drive,8,Regular,Honda,40.9614,60.8615,Midsize Cars,2016,N,15,98,A
282,4,2,Front-Wheel Drive,7,Regular,Honda,34.5482,56.4993,Midsize Cars,2016,N,15,98,M
256,4,2,Front-Wheel Drive,8,Regular,Honda,40.0265,58.9633,Midsize Cars,2016,N,15,98,A
460,8,4.6,Rear-Wheel Drive,4,Premium,Lexus,20.3,34,Midsize Cars,2016,N,14,103,A
486,8,4.6,All-Wheel Drive,4,Premium,Lexus,19.3595,32.0299,Midsize Cars,2016,N,14,103,A
460,8,4.6,Rear-Wheel Drive,4,Premium,Lexus,20.3,34,Midsize Cars,2016,N,14,102,A
486,8,4.6,All-Wheel Drive,4,Premium,Lexus,19.3595,32.0299,Midsize Cars,2016,N,14,102,A
431,8,5,All-Wheel Drive,4,Premium,Lexus,24.7,30.3,Midsize Cars,2016,Y,10,102,A
503,8,5,Rear-Wheel Drive,4,Premium,Hyundai,18.3,32.1,Large Cars,2016,N,15,108,A
253,4,1.4,Front-Wheel Drive,8,Regular,Chevrolet,40.9,58.7,Subcompact Cars,2016,N,11,86,A
260,4,1.4,Front-Wheel Drive,8,Regular,Chevrolet,39.3,58,Subcompact Cars,2016,N,11,86,M
318,4,2,Front-Wheel Drive,7,Regular,Mitsubishi,31.4,47.7,Compact Cars,2016,N,12,93,M
293,4,2,Front-Wheel Drive,7,Regular,Mitsubishi,35.0671,48.9774,Compact Cars,2016,N,12,93,A
349,4,2.4,Front-Wheel Drive,6,Regular,Mitsubishi,28.5,43.2,Compact Cars,2016,N,12,93,M
328,4,2.4,Front-Wheel Drive,6,Regular,Mitsubishi,30.676,43.7602,Compact Cars,2016,N,12,93,A
223,4,2.5,Front-Wheel Drive,9,Regular,Toyota,56.0848,54.1578,Midsize Cars,2016,Y,14,104,A
361,6,3.5,Front-Wheel Drive,5,Regular,Toyota,26.227,43.6998,Midsize Cars,2016,N,16,104,A
346,6,3,Rear-Wheel Drive,6,Premium,BMW,28.2943,41.9998,Midsize Cars,2016,Y,10,102,A
463,8,5.6,Rear-Wheel Drive,4,Premium,Infiniti,20.4,33.9493,Midsize Cars,2016,N,15,104,A
487,8,5.6,All-Wheel Drive,4,Premium,Infiniti,19.4779,31.8658,Midsize Cars,2016,N,15,104,A
285,6,3.5,Rear-Wheel Drive,7,Premium,Infiniti,38.2484,47.9,Midsize Cars,2016,Y,11,104,A
431,6,3.7,Rear-Wheel Drive,5,Premium,Infiniti,22.3535,35.5944,Midsize Cars,2016,N,15,104,A
441,6,3.7,All-Wheel Drive,4,Premium,Infiniti,22.1867,33.9436,Midsize Cars,2016,N,15,104,A
339,4,2,Front-Wheel Drive,6,Regular,Chevrolet,28.3,46.6,Midsize Cars,2016,N,13,100,A
296,4,2.5,Front-Wheel Drive,7,Regular,Nissan,35.4869,53.4804,Midsize Cars,2016,N,15,102,A
287,4,2.5,Front-Wheel Drive,7,Regular,Nissan,37.3343,56.6364,Midsize Cars,2016,N,15,102,A
349,6,3.5,Front-Wheel Drive,6,Regular,Nissan,29,44.8,Midsize Cars,2016,N,15,102,A
472,8,5,Rear-Wheel Drive,4,Premium,Lexus,19.6,32.4,Compact Cars,2016,N,14,91,A
333,4,2.4,All-Wheel Drive,6,Regular,Mitsubishi,29.9466,43.5484,Compact Cars,2016,N,12,93,A
289,4,1.5,Front-Wheel Drive,7,Regular,Chevrolet,34.8,52.9,Midsize Cars,2016,Y,13,100,A
342,4,2,Rear-Wheel Drive,6,Premium,Lexus,28.2688,46.2295,Midsize Cars,2016,N,14,99,A
283,6,3.5,Rear-Wheel Drive,7,Premium,Lexus,39.7066,44.2615,Midsize Cars,2016,Y,13,99,A
385,6,3.5,Rear-Wheel Drive,5,Premium,Lexus,24.9765,39.9529,Midsize Cars,2016,N,14,99,A
406,6,3.5,All-Wheel Drive,5,Premium,Lexus,24.1386,36.6288,Midsize Cars,2016,N,14,100,A
366,4,2,Rear-Wheel Drive,5,Premium,Lexus,26.3,42.5,Midsize Cars,2016,N,14,99,A
404,6,3.5,Rear-Wheel Drive,5,Premium,Lexus,23.6,38.5,Midsize Cars,2016,N,14,99,A
227,6,3,Rear-Wheel Drive,7,Premium and Electricity,Mercedes-Benz,30.2,42.2,Large Cars,2016,Y,9,112,A
436,8,4.4,Rear-Wheel Drive,4,Premium,BMW,20.9184,35.3039,Large Cars,2016,Y,14,114,A
558,8,6.2,Rear-Wheel Drive,3,Premium,Chevrolet,16.7,28,Large Cars,2016,N,17,112,A
520,8,6.2,Rear-Wheel Drive,3,Regular,Chevrolet,17.8,28.8,Large Cars,2016,N,17,112,M
387,4,2,Front-Wheel Drive,5,Regular,Ford,28.6,47.1,Large Cars,2016,N,20,102,A
404,4,2,Front-Wheel Drive,5,Regular,Ford,25.4,41.1,Large Cars,2016,N,17,103,A
423,6,3.5,Front-Wheel Drive,5,Gasoline or E85,Ford,24.2,39,Large Cars,2016,N,20,102,A
423,6,3.5,Front-Wheel Drive,5,Regular,Ford,24.2,39,Large Cars,2016,N,20,102,A
468,6,3.5,All-Wheel Drive,4,Regular,Ford,21.1,34.3,Large Cars,2016,N,20,102,A
467,6,3.5,All-Wheel Drive,4,Regular,Ford,21.6,33.4,Large Cars,2016,N,20,102,A
467,6,3.5,All-Wheel Drive,4,Gasoline or E85,Ford,21.6,33.4,Large Cars,2016,N,20,102,A
462,6,3.7,All-Wheel Drive,4,Regular,Lincoln,20.7,33.3,Large Cars,2016,N,18,105,A
468,6,3.5,All-Wheel Drive,4,Regular,Lincoln,21.1,34.3,Large Cars,2016,N,18,105,A
437,6,3.7,Front-Wheel Drive,4,Regular,Lincoln,21.6,35.8,Large Cars,2016,N,18,105,A
351,4,2,All-Wheel Drive,6,Premium,Volvo,27.5643,44.06,Compact Cars,2016,Y,12,93,A
294,4,1.8,Front-Wheel Drive,7,Regular,Nissan,34.8,50.6,Midsize Cars,2016,N,15,96,M
278,4,1.8,Front-Wheel Drive,8,Regular,Nissan,38.1797,53.9523,Midsize Cars,2016,N,15,96,A
263,4,1.8,Front-Wheel Drive,8,Regular,Nissan,40,56.6,Midsize Cars,2016,N,15,96,A
37,2,0.6,Rear-Wheel Drive,10,Premium Gas or Electricity,BMW,52.1,51.9,Subcompact Cars,2016,Y,15,84,A
272,4,2,Front-Wheel Drive,8,Regular,Hyundai,38.2873,56.5318,Midsize Cars,2017,N,14,96,A
282,4,2,Front-Wheel Drive,7,Regular,Hyundai,36.9258,54.0869,Midsize Cars,2017,N,14,96,A
301,4,2,Front-Wheel Drive,7,Regular,Hyundai,33.4,52.1,Midsize Cars,2017,N,14,96,M
292,6,3.5,Rear-Wheel Drive,7,Premium,Infiniti,36.5997,47.8487,Compact Cars,2016,Y,9,100,A
317,6,3.5,All-Wheel Drive,7,Premium,Infiniti,34.7482,43.5991,Compact Cars,2016,Y,9,100,A
354,4,2,Rear-Wheel Drive,6,Regular,Cadillac,27.5607,43.1458,Large Cars,2016,N,15,110,A
423,6,3,All-Wheel Drive,5,Premium,Cadillac,22.7,36.5,Large Cars,2016,N,15,110,A
255,4,1.4,Front-Wheel Drive,8,Regular,Chevrolet,39.399,60.149,Compact Cars,2016,N,10,94,A
269,4,1.4,Front-Wheel Drive,8,Regular,Chevrolet,37.2,58,Compact Cars,2016,N,10,94,M
259,4,1.4,Front-Wheel Drive,8,Regular,Chevrolet,39.399,60.149,Compact Cars,2016,N,10,94,A
250,4,1.5,Front-Wheel Drive,8,Regular,Honda,41.2993,59.55,Compact Cars,2016,N,12,91,A
288,4,2,Front-Wheel Drive,7,Regular,Honda,33.9493,54.65,Compact Cars,2016,N,12,91,M
259,4,2,Front-Wheel Drive,8,Regular,Honda,39.5808,58.2535,Compact Cars,2016,N,12,91,A
412,6,3.6,All-Wheel Drive,5,Regular,Cadillac,23.1237,37.842,Large Cars,2016,N,15,110,A
184,4,2,Rear-Wheel Drive,9,Premium and Electricity,BMW,36.4858,50.3053,Compact Cars,2016,Y,9,96,A
242,3,1.2,Front-Wheel Drive,8,Regular,Mitsubishi,44.6614,60.4352,Compact Cars,2017,N,17,86,M
226,3,1.2,Front-Wheel Drive,9,Regular,Mitsubishi,50.2386,64.2847,Compact Cars,2017,N,17,86,A
474,8,4,All-Wheel Drive,4,Premium,Audi,18.7181,34.7304,Midsize Cars,2016,N,15,100,A
196,4,1.8,Front-Wheel Drive,10,Regular,Chevrolet,61.1,61.9,Midsize Cars,2016,Y,13,100,A
330,4,2,All-Wheel Drive,6,Premium,Audi,31.1,45.4,Compact Cars,2017,N,13,92,A
315,4,2,Front-Wheel Drive,6,Premium,Audi,31.7,47.6,Compact Cars,2017,N,13,92,A
385,4,2,All-Wheel Drive,5,Premium,Subaru,25.8538,38.4492,Compact Cars,2017,N,12,97,M
420,4,2,All-Wheel Drive,4,Premium,Subaru,23.007,33.7104,Compact Cars,2017,N,12,97,A
458,4,2.5,All-Wheel Drive,4,Premium,Subaru,21.3,32.2,Compact Cars,2017,N,12,97,M
397,6,3,All-Wheel Drive,5,Premium,BMW,24.1851,39.3,Large Cars,2017,Y,14,114,A
377,6,3,Rear-Wheel Drive,5,Premium,BMW,25.3816,41.6839,Compact Cars,2017,Y,12,97,A
398,6,3,All-Wheel Drive,5,Premium,BMW,24.0402,40.1897,Compact Cars,2017,Y,12,97,A
519,8,4.4,Rear-Wheel Drive,3,Premium,BMW,17.9989,30,Compact Cars,2017,Y,12,97,M
553,8,4.4,Rear-Wheel Drive,2,Premium,BMW,16.7554,28.1769,Compact Cars,2017,Y,12,97,A
249,3,1.2,Front-Wheel Drive,8,Regular,Mitsubishi,43.7032,58.9226,Compact Cars,2017,N,13,90,M
237,3,1.2,Front-Wheel Drive,8,Regular,Mitsubishi,46.7653,61.9391,Compact Cars,2017,N,13,90,A
401,6,3,Rear-Wheel Drive,5,Premium,Infiniti,25.1,37.3,Midsize Cars,2016,N,14,100,A
411,6,3,All-Wheel Drive,5,Premium,Infiniti,24.1,36.2494,Midsize Cars,2016,N,14,100,A
344,4,2,Rear-Wheel Drive,6,Premium,Infiniti,29.2852,46.5636,Midsize Cars,2016,Y,13,102,A
364,4,2,All-Wheel Drive,5,Premium,Infiniti,28.1821,43.6579,Midsize Cars,2016,Y,13,102,A
309,4,2.4,Front-Wheel Drive,7,Premium,Acura,32.5,50.7,Compact Cars,2017,N,12,89,A
486,8,4.4,All-Wheel Drive,3,Premium,BMW,19.0686,33.3064,Compact Cars,2017,Y,12,97,A
486,8,4.4,All-Wheel Drive,3,Premium,BMW,19.0686,33.3064,Compact Cars,2017,Y,12,97,A
386,4,2,All-Wheel Drive,5,Regular,Ford,25.0633,40.879,Midsize Cars,2017,N,16,103,A
328,4,1.5,Front-Wheel Drive,6,Regular,Ford,30.0353,48.6231,Midsize Cars,2017,Y,16,103,A
210,4,2,Front-Wheel Drive,9,Regular,Ford,60.9596,61.4833,Midsize Cars,2017,Y,12,103,A
256,4,1.4,Front-Wheel Drive,8,Regular,Hyundai,41.4,58.8,Midsize Cars,2017,N,14,96,A
222,4,2,Front-Wheel Drive,9,Regular,Lincoln,60.9596,61.4833,Midsize Cars,2017,Y,12,99,A
386,4,2,All-Wheel Drive,5,Regular,Lincoln,25.0633,40.879,Midsize Cars,2017,N,16,99,A
370,4,2,Front-Wheel Drive,5,Regular,Lincoln,26.6,44.7,Midsize Cars,2017,N,16,99,A
486,8,4.4,All-Wheel Drive,3,Premium,BMW,19.0686,33.3064,Large Cars,2017,Y,10,112,A
411,6,3.8,Rear-Wheel Drive,5,Regular,Genesis,22.7,40,Large Cars,2017,N,15,108,A
459,6,3.8,All-Wheel Drive,4,Regular,Genesis,20.4,34.9,Large Cars,2017,N,15,108,A
368,4,2,Rear-Wheel Drive,5,Premium,Jaguar,26,43.6,Compact Cars,2017,Y,10,91,A
362,4,2,Front-Wheel Drive,5,Regular,Ford,26.6,44.7,Midsize Cars,2017,N,16,103,A
286,4,1.6,Front-Wheel Drive,7,Regular,Kia,35.6975,52.642,Compact Cars,2017,Y,14,88,A
292,4,1.6,Front-Wheel Drive,7,Regular,Kia,34.645,52.8268,Compact Cars,2017,N,14,88,A
287,4,1.6,Front-Wheel Drive,7,Regular,Kia,35.2,53.4,Compact Cars,2017,N,14,88,M
397,6,3,Rear-Wheel Drive,5,Premium,Infiniti,24.3979,40.5549,Midsize Cars,2016,N,13,102,A
404,6,3,All-Wheel Drive,5,Premium,Infiniti,24.1666,38.9949,Midsize Cars,2016,N,13,102,A
